epoch,d_loss,wasserstein,q_real_loss,q_fake_loss,total_g_loss
290,-1.8615799095572494,1.955825059879117,0.3252552049915965,0.12446522473224572,-0.2242596907807248
291,-1.8629638857957793,1.9546944876996482,0.32532818179305006,0.12960258365741797,-0.2685033985014473
292,-1.8812261979754379,1.975058879794144,0.32396502720146647,0.12642201595008373,-0.20301148774368422
293,-1.847510270956086,1.9397651989285538,0.32409177211726586,0.12982246918337687,-0.24735698423215322
294,-1.8293998430414897,1.920895162152081,0.3232668187560105,0.12960491462477616,-0.3167144555066313
295,-1.8547955140834902,1.946353759707474,0.32261057852244956,0.13224637082644872,-0.014057839555399758
296,-1.8767306673817519,1.9703612909084414,0.3220974650324845,0.12713062390685081,0.023800035140344074
297,-1.873782291644957,1.9677263425617684,0.32149766894375403,0.1274476418537753,-0.050044573311294825
298,-1.861313539307292,1.9562153874374018,0.320966404385683,0.12694332030202662,-0.15935498396200792
299,-1.8689158994977066,1.965102435612097,0.31994379402660744,0.126689595037273,0.05281615736229079
300,-1.8609810893128558,1.9526713984768564,0.3195612445110228,0.1276983871523823,0.1997038187193019
301,-1.8700161256441257,1.9653408803590915,0.31908692782971915,0.12952337520463125,0.19415342634809868
302,-1.8598921633348233,1.9516505250116674,0.3177374477793531,0.12878630017595633,0.15646935068070889
303,-1.8550404993499197,1.9477698759334843,0.31820687833355693,0.13553053459950856,0.1474310447062765
304,-1.8529220790397831,1.9432004806472034,0.31785563724796945,0.13181877695024014,0.10541423330349582
305,-1.8586870097532504,1.9500874513533057,0.3173334027935819,0.12398110356714044,0.1743144647085241
306,-1.8523052334785461,1.9403821971358322,0.31686112648103293,0.12986939267388412,0.28962295688688755
307,-1.86484975058858,1.956215006549184,0.3156798801771024,0.12854808356080735,0.22007083174373424
308,-1.840869285711428,1.930786017964526,0.31493435836419825,0.12670775369874068,0.06303504748003823
309,-1.8524657066275434,1.943714464583048,0.3147576440398286,0.12726631813815661,0.14181519166699477
310,-1.8640823277031504,1.9570005870446927,0.3143845255055079,0.12668302043208055,0.11532461177557707
311,-1.8694394768738165,1.962342587912955,0.31420100353113034,0.12512046896985599,0.14515346820865357
312,-1.8781135038631718,1.96971078762194,0.31393920430322975,0.13291138357349805,0.22325794052864825
313,-1.8717621971921223,1.9638268569620645,0.3128339004952733,0.13102387876382895,0.27269309173737255
314,-1.8738012517370828,1.9705272011640595,0.3121564548190047,0.12727230973541737,0.12691547774842807
315,-1.888633008410291,1.9843592701888666,0.311932541248275,0.12420127115079335,0.2755645723747356
316,-1.866126752481228,1.9583879840083238,0.31137800907216423,0.12630391892577922,0.35330094317240374
317,-1.869666164968072,1.9619644255172917,0.3106508640254416,0.12914453127554484,0.391795870714954
318,-1.8868522934797334,1.982822267020621,0.3103374415417997,0.12796383590570518,0.5079786596553666
319,-1.8653560964072622,1.9580700542868636,0.3098966853647697,0.12330486572214536,0.639322643833501
320,-1.8757067831551157,1.9672346056961432,0.30889700952826477,0.1236936402107988,0.6594252352203641
321,-1.8855424974022843,1.980231721226762,0.30881797504134295,0.12124720881027835,0.5928266080362457
322,-1.8817286535007198,1.9756092661764564,0.3081082450907405,0.12123687086360795,0.6862965407116073
323,-1.8547607907434789,1.946417824524205,0.3076417060886941,0.129650725583945,0.6283987781831196
324,-1.8724844455718994,1.9646591849443389,0.30784427792560765,0.1238141767680645,0.7313722840377263
325,-1.8724752388349393,1.967215309782726,0.3069652311685609,0.12431895892534937,0.5732071782861438
326,-1.8845713254882068,1.9798957182139885,0.3062957706974774,0.12969926771308696,0.57102907076478
327,-1.8872587579052622,1.9814653207616109,0.30607575977720863,0.12851371855608054,0.7838350534439087
328,-1.899608494305029,1.9946102383660107,0.30578957825172237,0.12775751815310546,0.7250306244407382
329,-1.8839442773563106,1.9782779158615484,0.3044401301843364,0.12781618189598834,0.6201190160853522
330,-1.8769299562384443,1.9707544634981853,0.3046323231807569,0.11938028702778476,0.408844668418169
331,-1.849513779326183,1.9420314082285253,0.3036434643152284,0.12954994716814586,0.4215322828718594
332,-1.8812933418808915,1.9761119673891765,0.30381126774520406,0.1290953369545085,0.5637301089508193
333,-1.8720153846391818,1.9647886840308584,0.30268082749552844,0.1334907915443182,0.5151716704879489
334,-1.8855646150868113,1.9806671942152627,0.3031938513968049,0.12672565052551882,0.6007143014243671
335,-1.8829636530178349,1.9774084076648806,0.301844860722379,0.12453685434801239,0.6685103763427053
336,-1.8933465190050078,1.9894988028014577,0.30121307529327346,0.12316932609038693,0.6355754945959363
337,-1.8899278437219016,1.986768569888138,0.30081946493648903,0.1229637007095984,0.5102624717567649
338,-1.8726020920567397,1.9677895380229484,0.30031045380888916,0.1314622802393777,0.5749628724796432
339,-1.8862595877996304,1.9805060203482465,0.29978697892369294,0.1240040407116924,0.580999881029129
340,-1.8840719490516475,1.97837043826173,0.2997865756837333,0.1232504698314837,0.604030678314822
341,-1.889184437147001,1.9839461518497001,0.2988100259042368,0.12544229945966176,0.6082186901143619
342,-1.870175162466561,1.9626543696333723,0.2987470837627969,0.12912858623479093,0.5659257439630372
343,-1.8490802398542079,1.9388486292304061,0.2982917595200422,0.1309915365917342,0.5815780460834503
344,-1.8806179994490089,1.9742161151839466,0.2982751792523919,0.13662253373435565,0.656682336969035
345,-1.8721904333044843,1.9633780688774296,0.29672873528992255,0.13113928293543203,0.6227652089936393
346,-1.8657420510199012,1.9569762552656778,0.29668814216445133,0.13105716609529086,0.7458884971482413
347,-1.872496535138386,1.9633712434187167,0.2959233093552473,0.1291117018886975,0.8016674923045295
348,-1.8782481754698404,1.9703237574274948,0.29581484562013205,0.12788680249026843,0.7318391810570445
349,-1.8762673677467718,1.9697982756102956,0.2958579584956169,0.12271943821438722,0.7114545479416847
350,-1.8646894707912351,1.9560806489572293,0.295157526324435,0.13494622760585376,0.699452597115721
351,-1.8806027464750337,1.9752407989850858,0.2945090859401517,0.12794600081230914,0.6810533670442445
352,-1.865988469705349,1.9577088617696994,0.294776901966188,0.12938874321324484,0.6962157998766217
353,-1.8700195565456297,1.9624812835600318,0.2938244597214024,0.12902616815907614,0.8562475549323219
354,-1.8886756562605136,1.9807252127949784,0.29286538700505,0.12689748220145702,0.9533599593809673
355,-1.8992590468104293,1.9942031313733357,0.2934785343524886,0.1308484532471214,0.9069985981498446
356,-1.8748467506431952,1.9683095972712448,0.2923325198452647,0.12967736407050065,0.9502577526228768
357,-1.8916454140732928,1.986010416251857,0.29250100491250436,0.12816272250243596,0.9606137531144279
358,-1.8749520764118288,1.9675241621529185,0.2915356622599974,0.13029193239552633,0.9374072934900012
359,-1.8753669639913046,1.9673587214655992,0.29157528644654807,0.13323924105082238,0.9270752455507006
360,-1.8630069203493071,1.9535289290474682,0.29095420332216637,0.1324238535016775,0.8513371518680027
361,-1.8893139231495741,1.9839987536756003,0.2912284281195664,0.12759432569146156,0.9418065249919891
362,-1.8736440204992526,1.965083814248806,0.29014349419896196,0.12442437027181898,0.904012992978096
363,-1.900986422852772,1.99616420705144,0.2899054944878671,0.12817297849271977,0.9658719577959606
364,-1.8839154621449912,1.9767976955669682,0.28919996957226496,0.12998047391218798,1.0402418417590005
365,-1.884953408706479,1.9782615056852015,0.2897480771672435,0.1268589680216142,1.0054830397878374
366,-1.866876432081548,1.9581978742669268,0.2888554672642452,0.12883538247219153,0.91509867140225
367,-1.886437228540095,1.9797709235330907,0.2880057856077101,0.12729982792266778,1.0546425155230932
368,-1.893446082022132,1.9883657272269086,0.2869632874683636,0.12822793131428106,1.0063942926270621
369,-1.8944266336720164,1.9883533672588627,0.28749757496322076,0.1333658437111548,0.9985612822430474
370,-1.8867643097551858,1.9801015388674852,0.2865082977748499,0.13667755813470908,1.124099959220205
371,-1.8794026621958104,1.973135695224855,0.28632255080269603,0.12924105993338994,1.1163441921983446
372,-1.8784285652928236,1.973236396545317,0.28648519643196246,0.13012251364333288,1.010430463722774
373,-1.8740386657598542,1.966898345365757,0.2864784581995592,0.12396322962428842,1.1303281677620751
374,-1.889681017980343,1.9841515857998917,0.28527769282823656,0.12925779234085763,1.225444768156324
375,-1.8750391369912682,1.967659989508187,0.2849447334684977,0.13183690554329328,1.1966128221579961
376,-1.8741440991076028,1.9653779050198996,0.2845653560830326,0.124640999894057,1.2435646333864756
377,-1.8795924651913527,1.9737071365844914,0.2839757491175721,0.13099253310688905,1.156864704830306
378,-1.8673486578755263,1.9574180957747669,0.2833957319579473,0.1287052519619465,1.21950335587774
379,-1.8780841754703987,1.9689253801252784,0.28313170228062606,0.1275438583855118,1.2622096708842687
380,-1.8808286815154842,1.973238237020446,0.2829786061150272,0.1307688775871481,1.2656968789441245
381,-1.8697526542151846,1.9607392098845504,0.2816683095766277,0.13274060668689863,1.3189495035580225
382,-1.8628402439559377,1.9529380841953,0.28184140709842126,0.13724514416285924,1.3538033536502294
383,-1.8774385772100308,1.9685171159302317,0.2817458977423063,0.12882170613322938,1.3428317989621843
384,-1.8759073804064494,1.9685098310796225,0.2813068986302469,0.13053380325436592,1.3579175983156477
385,-1.891406979502701,1.985376898835345,0.2802225129633415,0.12796967263732636,1.3098812529018946
386,-1.8841464519500732,1.9775966871075514,0.2806775846132418,0.13154403599245207,1.3055708025182997
387,-1.8867875279449835,1.9811057186708219,0.27947622374063585,0.13137141854635306,1.423496778522219
388,-1.8534420336165078,1.9451956094765082,0.2792457665612058,0.1325670097555433,1.3238902517727442
389,-1.8707677474836024,1.9639769356425216,0.2787857520871046,0.13360336795449257,1.3107057341507502
390,-1.8872467933631525,1.981844151892313,0.279247369889806,0.1315708107181958,1.4698137300355094
391,-1.8893804259416533,1.9837641759616573,0.27849559740322394,0.1357903637524162,1.569232783147267
392,-1.884056204702796,1.9766648920570933,0.27857559356020717,0.13273460417985916,1.3986437107835497
393,-1.8827652466006395,1.9744733441166762,0.27798648651053265,0.1287606539470809,1.4670004546642303
394,-1.8731714269010031,1.965925511790485,0.27743284386105654,0.12918674307210104,1.5029856647763933
395,-1.8880201258310458,1.9825382348967762,0.27711779896805927,0.1305469615118844,1.6030056434018272
396,-1.8860664396751217,1.9789052111346548,0.2760165991579614,0.12706369188215053,1.6888451193060194
397,-1.874618947505951,1.9659944554654563,0.27572845976527144,0.13219675022576535,1.7007174832480294
398,-1.8859338949366313,1.9788344444298163,0.2756890796306657,0.1327908890587943,1.666414043733052
399,-1.8608018944903117,1.9517794876563839,0.275264850476893,0.12987545265683106,1.7210697957447596
400,-1.8667090971295426,1.9574348824780161,0.274373640919604,0.129539553342121,1.7191698551177979
401,-1.8958834831307574,1.9916910194769137,0.27417006761562535,0.12789255141147546,1.8124824379171645
402,-1.8678096343831319,1.9574472729752703,0.2737876780149413,0.12976149230131082,1.8492454716137476
403,-1.8815742207736503,1.9725087096051472,0.27412366903409724,0.131341675562518,1.826308058840888
404,-1.8703400856111108,1.96018837864806,0.2737113755287194,0.12762907706201077,1.8433461827891213
405,-1.8700006080836784,1.9611605027826822,0.27337924445547707,0.1380028570336955,1.8822978564671107
406,-1.875323959966985,1.9671255786244461,0.2724767341846373,0.13645364956132003,1.8548344458852495
407,-1.8658251965918191,1.9573569312328245,0.27198101998102375,0.1369885512228523,1.8021509093897683
408,-1.8646466630261118,1.954769855592309,0.2716612705006832,0.12943069211074285,1.8056107759475708
409,-1.8758671530863134,1.968795995886733,0.2717894521064875,0.1346658327217613,1.7561592757701874
410,-1.8794233551839503,1.9722011976125764,0.27139267852393595,0.13387653524322168,1.7955869947160994
411,-1.8910914644962404,1.9848044529193785,0.2708070532577794,0.13707100520176546,1.901381905589785
412,-1.873446730578818,1.9642926469081785,0.2710965255775103,0.12727883218654565,1.886609903403691
413,-1.895232303840358,1.9883409854842395,0.2697264195942297,0.12680039714489663,1.8132094315120153
414,-1.8787422834373102,1.970644772052765,0.26973062117652197,0.13148090642477786,1.7581322235720498
415,-1.876147574040948,1.9664613735385057,0.26904040992986866,0.1356261827583824,1.8311903859887804
416,-1.877609859152538,1.9694256346400192,0.2685597353592152,0.1351233824555363,1.8639912477561407
417,-1.8610110457350568,1.9511151764451005,0.2689980322994837,0.1365819780954293,1.8351509869098663
418,-1.8822709583654635,1.9740460718550332,0.2690489797330484,0.12951103571270192,1.9079050379140037
419,-1.885446861022856,1.9784421048513272,0.2684282916711598,0.13324968543435847,1.9101621423448836
420,-1.894904332916911,1.9893262996906187,0.268406686622922,0.1298717651516199,1.8499494194984436
421,-1.8897443442809871,1.9813088760143374,0.2676419959199138,0.1350768046187503,1.984961211681366
422,-1.8694792753312646,1.9605809464687254,0.26668941865607004,0.1280253085174731,1.9171778304236275
423,-1.8715993616639115,1.9617610064948476,0.26704200302682274,0.1356336341372558,1.9571658628327506
424,-1.8792494172003211,1.9723049663915866,0.2655343002662426,0.1317482018577201,2.0396247846739635
425,-1.8884606230549696,1.9819155640718413,0.26628627755293033,0.13182840842221463,2.0059172936848233
426,-1.8721531920316743,1.9642555728191282,0.2655820613954125,0.13275946091328347,2.0109041333198547
427,-1.8747954339515873,1.9651894554859255,0.2649218934338267,0.13014395348727703,2.120865340743746
428,-1.8746032322325357,1.965767866227685,0.2649278695263514,0.1357092567320381,2.0973085973943983
429,-1.870738974431666,1.9615340058396502,0.26466312840944384,0.12834316864609718,2.137522820915495
430,-1.8759165144548184,1.9683468807034377,0.2646762654185295,0.13235065607087954,2.1571854523250034
431,-1.8544664978981018,1.9430422622983048,0.2648011767646162,0.14051745246563638,2.0673981181212833
432,-1.8686584859359554,1.960239382778726,0.26318450308427577,0.13283937158329145,2.0775031532560075
433,-1.8811985385127183,1.974331310609492,0.26294076515407094,0.13285483313458307,2.0334373457091197
434,-1.8802833557128906,1.9718431917632497,0.26300754252730346,0.13322581404021808,2.043979525566101
435,-1.8870681495201298,1.9794630262909867,0.26222167254948037,0.13516601228288241,1.9913123505456107
436,-1.881277322769165,1.9738879363711288,0.26280470083399515,0.13609795006258146,2.0249301876340593
437,-1.881565272808075,1.9740445453946183,0.26216282531982515,0.1365973728575877,2.0073577208178386
438,-1.8731425506312673,1.9637729598254692,0.26148900971180056,0.1327370104512998,1.959279443536486
439,-1.8810815680317763,1.9736124916774471,0.26149352349159194,0.13313245746706212,2.0463161255632127
440,-1.8763326202950827,1.9690679297214602,0.2620227851155328,0.13056764432362147,2.089170996631895
441,-1.8666261594469955,1.9581935711023284,0.26043986347390385,0.12935147221599305,2.0386374720505307
442,-1.8839954036038096,1.9753834401688926,0.2601670212135082,0.13132334473942006,2.001223542860576
443,-1.8815398507001924,1.9741376580261603,0.26094869088108946,0.1359952621694122,2.178394628422601
444,-1.8820809765559872,1.9758920596867073,0.25964025898677545,0.1340013657297407,2.300542448248182
445,-1.8868024523665266,1.9800970321748315,0.25977672999951895,0.13415502038385188,2.2849764142717635
446,-1.8825885522656325,1.9749710690684434,0.25942413127276953,0.13293767108448915,2.2666498592921664
447,-1.890971204129661,1.9839115215510856,0.2594174911699644,0.13400532092366899,2.371225416660309
448,-1.8911500951138938,1.9850999349501075,0.2587788840982972,0.12767870431499823,2.3950400948524475
449,-1.8869035592893275,1.9808393222529714,0.2580789460278139,0.1300630989883627,2.4471270612307956
450,-1.8661672298501177,1.955713357867264,0.25820816090194193,0.1368864005697625,2.377421872956412
451,-1.8784079900602015,1.969909487701044,0.2576447176497157,0.1343917894576277,2.3210000480924333
452,-1.8675577800448349,1.957642270297539,0.2568165708969279,0.13538201951554843,2.437971685613905
453,-1.8792760125020656,1.972179231120319,0.25659652126998433,0.13042772002518177,2.3662693159920827
454,-1.873883562843974,1.9650076729495352,0.25617743628781015,0.13380207121372223,2.3317544545446123
455,-1.8833631175320322,1.976501482289012,0.25621992640379,0.13211297430098057,2.3889963797160556
456,-1.8826131195556828,1.9757810685692765,0.25595050795776086,0.1335725225508213,2.4883435453687395
457,-1.8873168738876902,1.9801418025319169,0.25586873129373644,0.1353737629417862,2.5215356179646085
458,-1.8781635223365412,1.9705071027685956,0.2547785674289959,0.1335681788623333,2.4771536758967807
459,-1.889965073364537,1.9826103405254643,0.25528044507997794,0.14027519577315875,2.403254577091762
460,-1.8748415737617306,1.9657415718567082,0.25445539449773186,0.1305847761354276,2.358682598386492
461,-1.8856678154410385,1.977611928451352,0.2538211545566233,0.13216122585747922,2.430112055369786
462,-1.879713773727417,1.972173158715411,0.2543108961204203,0.1325670885188239,2.4762787393161227
463,-1.8672292494192355,1.9582533938128774,0.25435104893475047,0.1309713146516255,2.424862333706447
464,-1.8707607025053443,1.9625929085219778,0.25384787106659357,0.12842416231121337,2.4614939945084706
465,-1.8832343845832638,1.9761174103108847,0.2528712856696873,0.12975853921047278,2.4253624251910617
466,-1.8901313296178492,1.9824093405793353,0.2530543104541011,0.1307570128036397,2.3709038410867964
467,-1.889954693433715,1.9822097391617008,0.2524505508382146,0.12912470794149808,2.5350040793418884
468,-1.8774776342438488,1.9692255316711054,0.25306645090260155,0.13330269471875258,2.6093589578356062
469,-1.8782410418115012,1.9688867693994103,0.25300619296911286,0.1349333200071539,2.6341602376529147
470,-1.8693419287844402,1.9612146804972392,0.2514641884623504,0.13052056729793549,2.5463041067123413
471,-1.8815461120954373,1.9733496206562693,0.2525334400011272,0.13390174375048705,2.544384241104126
472,-1.8842298999065306,1.9775874222197183,0.25102802057091783,0.14075461562190736,2.4989454575947354
473,-1.8784518401797226,1.9698683459584305,0.2505825630775312,0.1333198802811759,2.51006019115448
474,-1.8751168207424442,1.9661097453861702,0.2496689334511757,0.1321813559957913,2.5456859724862233
475,-1.8740879399020498,1.9648732310388146,0.24999617294567386,0.13741303102246352,2.5342207295554027
476,-1.8842193556994926,1.975759456797344,0.25008231801230735,0.1323392130434513,2.558013839381082
477,-1.8791047945255186,1.9698998215721875,0.25030634007075936,0.1369629922722067,2.617202511855534
478,-1.8733898503024404,1.965477327021157,0.2492711040668371,0.135896307017122,2.5554698279925754
479,-1.867080685569019,1.9574061675769527,0.24908816905283346,0.13488823068993433,2.41243805204119
480,-1.8747412111701034,1.9668156141188087,0.24810128695354228,0.1326067109725305,2.5396206038338796
481,-1.8678457417139194,1.9582174871026017,0.2488628996581566,0.12929384330553667,2.549427722181593
482,-1.8856641475747271,1.977688770468642,0.24852565094465162,0.13424075368259633,2.5567851662635803
483,-1.8716838577898538,1.9627385255767078,0.24819432071796277,0.14062875296388352,2.6129186749458313
484,-1.880121722453978,1.9720725824193257,0.24800594169192197,0.13461045734584332,2.6648434911455428
485,-1.8853590183141755,1.9779364059611064,0.24717146249079122,0.13991938504789556,2.6701697622026717
486,-1.8627829886064298,1.9533030332588568,0.24806892381208698,0.14172947938953126,2.8133295689310347
487,-1.8777331564484574,1.9703798599359466,0.24681500363640668,0.13597713889820234,2.7713324087006703
488,-1.8826271019330838,1.9757143971396656,0.24649731396901897,0.13778513004737242,2.7263218675340926
489,-1.8749294062940085,1.9658562773611488,0.2462525311403158,0.14160977915993758,2.7591406447546825
490,-1.8729011634501016,1.963458347611311,0.24572402020780051,0.13808661991996424,2.774833849498204
491,-1.8863253171850995,1.978436067336943,0.24510332160606618,0.13191516085394792,2.8260269505637035
492,-1.8821948606793473,1.973842953763357,0.2451128717966196,0.13736091740429401,2.8482403329440524
493,-1.8899262983624527,1.9828741085238573,0.2449613407981105,0.13498600439301559,2.9182187914848328
494,-1.8715217593239575,1.9621207263411544,0.2446192733761741,0.13031259019459998,2.9130509666034152
495,-1.893784341288776,1.9872319814635486,0.24380144004414722,0.12965649579252517,2.844142871243613
496,-1.884567051399045,1.9773112855306485,0.24412322716742027,0.13913691682474955,2.8910193698746816
497,-1.8864859676942594,1.9783159639777206,0.24342950633386287,0.14004315808415413,2.8664505141122
498,-1.8856406880588066,1.9773934309075518,0.24415515236011365,0.13985531431223666,2.8239738941192627
499,-1.8888508924623815,1.9810628832840338,0.2433813941187975,0.13424846902489662,2.7727527788707187
